fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,tipodom,cod_prov,nomprov,ind_actividad_cliente,renta,segmento,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
28-01-2015,1050102,N,ES,V,45,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,16,CUENCA,1,62171.13,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28-01-2015,1050103,N,ES,V,44,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,34,PALENCIA,1,56967.6,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050104,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,110330.52,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050107,N,ES,H,22,10-08-2012,0,35,1,,1,I,S,N,,KHD,N,1,17,GIRONA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050109,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,9,BURGOS,1,135536.28,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050110,N,ES,H,27,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,16,CUENCA,1,82232.91,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050111,N,ES,H,22,10-08-2012,0,35,1,,1,I,S,N,,KHD,N,1,27,LUGO,0,90688.05,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050113,N,ES,H,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,47,VALLADOLID,0,216039.66,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050114,N,ES,V,22,10-08-2012,0,35,1,,1,I,S,N,,KHD,N,1,39,CANTABRIA,1,69131.19,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28-01-2015,1050117,N,ES,V,24,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,26,"RIOJA, LA",1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050200,N,ES,V,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,60447.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050155,N,ES,V,27,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,54971.22,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
28-01-2015,1050157,N,ES,V,30,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,9,BURGOS,0,68869.17,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050182,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,125221.17,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050183,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,58957.14,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050184,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,194750.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050185,N,ES,H,30,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,0,67433.91,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050186,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,139241.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050188,N,ES,H,30,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,1,186640.32,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050189,N,ES,V,30,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,60542.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050190,N,ES,H,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,128193.96,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050191,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,52931.67,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050192,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,1,206924.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050193,N,ES,V,30,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050194,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,2,ALBACETE,1,52777.5,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050195,N,ES,H,24,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,13,CIUDAD REAL,1,69411.9,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050197,N,ES,H,27,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,13,CIUDAD REAL,1,44890.68,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28-01-2015,1050198,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,8,BARCELONA,1,100985.82,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050179,N,ES,H,24,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,103928.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050156,N,ES,H,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,58873.95,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050176,N,ES,H,27,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,107634.66,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050174,N,ES,V,27,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,46,VALENCIA,0,66474.3,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050158,N,ES,H,32,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,46,VALENCIA,0,212434.44,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050159,N,ES,H,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,23,JAEN,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050160,N,ES,V,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,47382.24,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050161,N,ES,H,24,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,107645.82,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050162,N,ES,H,30,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,26,"RIOJA, LA",0,104039.1,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050163,N,ES,V,27,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,187596.69,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050164,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,112330.35,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050165,N,ES,V,27,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,38420.37,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050166,N,ES,V,35,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,138819.3,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050167,N,ES,V,31,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,12,CASTELLON,0,42729.72,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050168,N,ES,H,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,129970.11,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050169,N,ES,H,25,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,28,MADRID,1,237484.71,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050171,N,ES,H,29,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,72540.87,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050172,N,ES,H,28,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,46,VALENCIA,0,100036.47,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050173,N,ES,H,58,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,8,BARCELONA,0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050175,N,ES,H,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,69710.31,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050296,N,ES,H,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,24,LEON,1,69481.92,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050298,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,63048.99,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050299,N,ES,H,22,10-08-2012,0,35,1,,1,A,S,N,,KHD,N,1,15,"CORUÑA, A",1,119972.37,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050417,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,126123.33,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050418,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050419,N,ES,V,44,10-08-2012,0,35,1,,1,I,S,S,,KHE,N,1,10,CACERES,0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050420,N,ES,H,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,70921.41,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050421,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,364243.44,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050422,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,27,LUGO,1,108519.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28-01-2015,1050423,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050424,N,ES,V,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,31,NAVARRA,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050425,N,ES,V,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,365948.07,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050426,N,ES,H,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,35,"PALMAS, LAS",0,926880.45,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050428,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,154261.98,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050430,N,ES,V,33,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,65238.21,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050431,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,109381.41,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050432,N,ES,H,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,25762.35,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050433,N,ES,H,26,10-08-2012,0,35,1,,1,I,S,N,,KHD,N,1,44,TERUEL,0,34802.01,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050416,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,44,TERUEL,0,117134.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050435,N,ES,H,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,0,67181.64,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050415,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,27,LUGO,1,73723.47,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050413,N,ES,H,32,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,60330.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050394,N,ES,H,22,10-08-2012,0,35,1,,1,I,S,N,,KHD,N,1,8,BARCELONA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050396,N,ES,V,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,16,CUENCA,0,25010.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050397,N,ES,V,26,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,31,NAVARRA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050398,N,ES,H,22,10-08-2012,0,35,1,,1,I,S,N,,KHD,N,1,8,BARCELONA,0,87384.63,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050400,N,ES,H,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050401,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,6,BADAJOZ,1,37896,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050403,N,ES,H,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,27,LUGO,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050404,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,89161.05,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050405,N,ES,V,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,0,252104.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050406,N,ES,V,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,5,AVILA,0,60706.17,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050407,N,ES,V,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,16,CUENCA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050408,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,50,ZARAGOZA,0,115407.72,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050409,N,ES,V,32,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,365727.99,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050411,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,36,PONTEVEDRA,1,121045.71,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050412,N,ES,V,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,49,ZAMORA,0,27324.57,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050414,N,ES,H,50,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,76899.12,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050392,N,ES,H,22,10-08-2012,0,35,1,,1,I,S,N,,KHD,N,1,8,BARCELONA,0,112374.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050436,N,ES,H,37,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,271389.57,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050438,N,ES,V,25,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,28,MADRID,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050462,N,ES,H,26,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050463,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,40418.1,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050464,N,ES,H,24,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,13,CIUDAD REAL,1,47111.34,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050465,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,58180.29,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050466,N,ES,H,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,45,TOLEDO,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050467,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,1,49838.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050468,N,ES,H,24,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,15,"CORUÑA, A",1,101984.85,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050469,N,ES,V,23,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,44,TERUEL,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050470,N,ES,H,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,86394.27,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050473,N,ES,H,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,13,CIUDAD REAL,0,57865.41,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050474,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,45,TOLEDO,0,41442.21,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050475,N,ES,V,23,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,15,"CORUÑA, A",0,199649.76,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050476,N,ES,V,24,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,2,ALBACETE,0,36725.28,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050477,N,ES,V,23,10-08-2012,0,34,99,02-07-2015,1,A,S,N,,KHE,N,1,50,ZARAGOZA,0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050478,N,ES,H,29,10-08-2012,0,35,1,,1,I,S,N,,KHE,N,1,5,AVILA,1,49859.13,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-2015,1050461,N,ES,V,28,10-08-2012,0,35,1,,1,A,S,N,,KHE,N,1,37,SALAMANCA,1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
